sat_id,x_actual,y_actual,z_actual,x_predicted,y_predicted,z_predicted
1,-31511.70234262105,-4460.941111468241,1067.888556056387,-30885.53463648053,-3905.2986371736524,17.035042854283535
1,-29908.41362023339,-6724.303535242177,2763.356613122708,-29598.18466541088,-6375.6346855180445,1708.890652626308
1,-27643.1060928823,-8837.206078707119,4396.94207328807,-26550.679008426956,-8866.14423386915,3512.0671819394593
1,-24672.183506771507,-10722.05066970527,5916.959042653959,-22793.43569630717,-11157.11197729744,4835.436874860071
1,-20939.17214122311,-12271.566270018113,7251.693043541643,-16331.714179938344,-12596.014939652448,7635.166312914987
1,-16375.227370426392,-13326.26208634858,8293.504209636088,-15248.718310813822,-13347.295285257476,7486.477934357304
1,-10909.81301091129,-13629.35967822153,8866.40880844072,-10595.68415532991,-13508.569363544264,7995.840401929716
1,-4526.939728055635,-12730.33812543005,8654.477746361794,-3437.6719552035165,-12451.42305692384,7980.424043496642
1,2463.163370005107,-9790.134438606898,7046.730439907536,4439.359223868275,-6920.985772678965,6154.069573783179
1,8236.888383895173,-3587.9014430266334,3063.3131745920696,9760.16216669689,3118.8962847794623,-493.9525662463506
1,8382.971346694387,4685.381034685301,-2747.4274330979943,8642.72562482236,5754.512623396445,-3121.813931370451
1,3339.537653542178,10584.06641639328,-7225.468775813386,3894.564157814795,11109.220275169435,-7085.91188811951
1,-2912.457690184536,13592.33860842104,-9747.69344319187,-2154.0328319871837,14241.84486973154,-9698.688617929696
1,-8858.45625898353,14767.9032040337,-10960.1731014693,-8585.80905690814,15857.903699982504,-11210.446160525415
1,-14152.012041676768,14800.23021918009,-11325.635281613491,-12843.200970374204,16142.185968024709,-11673.42877161016
1,-18738.38567906424,14076.029109434508,-11112.648394171922,-17788.723334419137,15207.085230394521,-11474.14891303462
1,-22633.495419019884,12825.60458015519,-10484.30200753447,-21810.059968923688,13844.918490013559,-11020.664229236367
1,-25867.282573688844,11197.11140904238,-9546.792599867533,-24817.714583180717,12142.286221321458,-10233.041502350192
1,-28468.01350681726,9292.893838186978,-8373.977979619911,-27581.55343579775,10225.771363222917,-9297.199325725991
1,-30457.93807702753,7188.441171460329,-7020.434557423431,-29817.9497876743,8200.164788956301,-7933.681881096789
1,-31852.29151234412,4943.080057550949,-5528.9168692289695,-31191.67399030342,6020.283162967912,-6544.558560175899
1,-32659.211021997613,2606.548330630839,-3934.978823986723,-31636.29335546085,3807.059740867361,-4907.448101198585
1,-32879.76933384062,223.47410685865745,-2270.1291482258957,-31984.97844505207,1336.4867369739059,-3341.013307154114
1,-32507.835182793864,-2163.129913495718,-564.2835149383866,-30733.02327661451,-2931.8540457050112,-1518.9119797487265
1,-31529.635680670097,-4508.630143325092,1151.98289826853,-30885.53463648053,-3905.2986371736524,17.035042854283535
1,-29922.94568403848,-6763.15563707508,2844.9374412231327,-29569.58601295735,-6356.214493297511,1736.6792638028865
1,-27655.85813629343,-8866.809692347459,4474.391022038939,-26506.751890675907,-8908.875733515604,3494.5931153481874
1,-24685.18636412728,-10742.4206591059,5988.685084046341,-22775.511394050754,-11168.015712036926,4828.107027037693
1,-20954.93439996216,-12283.37051572474,7316.198412310301,-16314.726113842677,-12384.449432236652,7506.351180858801
1,-16396.78104383839,-13331.24212824791,8349.53399308828,-15246.642050604649,-13347.193296544197,7481.907838153999
1,-10940.56831678677,-13631.15836655942,8913.303268630272,-10586.515314813236,-13509.081920608802,7983.221424957101
1,-4569.626287385843,-12736.11753703542,8692.977478408562,-3431.8635862751403,-12429.549846143418,7977.118415442782
1,2411.607289206154,-9812.696976830488,7080.271850030931,4444.427866510975,-6705.674831407981,6151.195225383185
1,8199.639756945988,-3636.340393293533,3093.363295736573,9758.51088856482,3160.8410952398817,-469.69259261875067
1,8367.559733550683,4639.449289760637,-2738.276052783761,8647.25871619266,5759.253105556391,-3120.3650659578066
1,3308.0636273540367,10544.55560147468,-7229.865465173733,3896.9582302903355,11110.660389370227,-7085.013644596118
1,-2963.2713650675346,13546.34105042279,-9748.06316420008,-2139.272174035086,14251.141664611441,-9696.189086718097
1,-8920.637534651998,14712.06955376138,-10949.53755808536,-9529.423025138833,16690.371574306293,-11609.287147323923
1,-14218.95503745499,14735.46069566679,-11302.246251351193,-12873.44051458995,16148.743201572592,-11676.164808537626
1,-18805.60330719129,14004.409605472749,-11076.749799028508,-17783.987884324106,15234.116570604258,-11484.112999073324
1,-22698.02698617973,12749.43137156093,-10436.92795974913,-21784.95741459173,13870.528384792497,-11033.552793869727
1,-25927.20295310209,11118.59345860108,-9489.306154982089,-24813.070747523256,12158.125091665808,-10244.229012354313
1,-28522.12080336497,9214.068470704442,-8307.881444869963,-27566.005634292876,10254.822610490442,-9325.627835840889
1,-30505.56123842141,7111.158157600442,-6947.28787423938,-29807.691650811004,8214.789472635799,-7946.188956350355
1,-31893.1721245298,4869.006812585567,-5450.303150829381,-31207.096720936686,5999.209576181048,-6525.981494924784
1,-32693.432747436465,2537.177493441218,-3852.49083739252,-31600.704225816986,3703.5818006468485,-4888.624347140596
1,-32907.71908316411,160.126744863493,-2185.36566487969,-31986.852341271268,1334.4361576815907,-3331.326020141283
1,-32530.18758018447,-2219.3094527695607,-478.84998539784766,-30700.31350785542,-2939.215329660142,-1487.6512755245049
1,-31547.356875115136,-4556.692582364189,1236.473274920576,-30890.425578985152,-3914.4586914512315,32.14445879349326
1,-29937.31506556839,-6802.384979104536,2926.865644232097,-29569.58601295735,-6356.214493297511,1736.6792638028865
1,-27668.508458537217,-8896.792967104777,4552.141946363738,-26506.751890675907,-8908.875733515604,3494.5931153481874
1,-24698.16266429231,-10763.172095163349,6060.6747510476025,-22770.034765877113,-11172.99625714681,4829.934659858349
1,-20970.763510615343,-12295.55862882798,7380.941502656557,-16309.977306897685,-12381.963212680028,7508.002487650786
1,-16418.51943826735,-13336.611923892022,8405.7966034586,-15193.771287753523,-13315.902102658307,7490.8100330683465
1,-10971.66105716012,-13633.36437661367,8960.46232088603,-10580.113390837596,-13509.409172844007,7974.36023714822
1,-4612.853440570088,-12742.36058250842,8731.843282749349,-3431.8635862751403,-12429.549846143418,7977.118415442782
1,2359.259111875519,-9835.927688428506,7114.437116192992,4724.325143843187,-6360.294817191327,6092.867499094083
1,8161.731546345041,-3686.114102213124,3124.6220730954774,9792.048139426543,3204.158266234995,-522.9571107431152
1,8352.945284118437,4591.978138311969,-2727.755290249166,8647.25871619266,5759.253105556391,-3120.3650659578066
1,3277.9676010387434,10504.17424100393,-7233.374176066584,3896.9582302903355,11110.660389370227,-7085.013644596118
1,-3012.737898110514,13499.8790213018,-9747.808443388814,-2110.760263821763,14269.093872783764,-9673.136738173249
1,-8981.58190069248,14655.991404623708,-10938.4030163678,-9691.925943284701,16924.458587729416,-11679.160737960472
1,-14284.769467413793,14670.581430095692,-11278.43077041394,-12994.237912204033,16144.8690170323,-11680.126869035876
1,-18871.792721091308,13932.7699904267,-11040.47576079113,-17747.586993156576,15244.269500909304,-11487.797673816693
1,-22761.62378661936,12673.300109183072,-10389.21984143238,-21756.204622368008,13899.888382081648,-11048.338574251826
1,-25986.27821239645,11040.16017870379,-9431.521964789992,-24718.05806588475,12232.673984613402,-10315.863985483114
1,-28575.470444754512,9135.35597434771,-8241.520446751689,-27556.12245466795,10267.384902082566,-9334.84911267497
1,-30552.51335248828,7034.004628427354,-6873.907740833271,-29807.145000602744,8215.559262934137,-7946.840781356416
1,-31933.46837726413,4795.069958249702,-5371.484854107889,-31204.313857359783,6003.629193882195,-6530.289788856282
1,-32727.15772251635,2467.941199493774,-3769.824549613843,-31583.847440222788,3677.2733941661754,-4866.140333691155
1,-32935.26112999943,96.90437500045964,-2100.447178616168,-31895.546916872558,1295.9033166689048,-3320.1951965958447
1,-32552.2233040122,-2275.380737268014,-393.2809678360608,-30700.31350785542,-2939.215329660142,-1487.6512755245049
1,-31564.854898145568,-4604.670515592635,1321.084588949602,-30851.06346228023,-3966.1531924829656,62.063960004151284
1,-29951.55789839747,-6841.560102523279,3008.906399958684,-29502.044441304308,-6349.065504508901,1825.6865388633887
1,-27681.133085410143,-8926.75820301462,4630.004662085229,-26550.28393163663,-8889.031256773633,3490.1879916560288
1,-24711.218073560143,-10783.94971788743,6132.787270655466,-22742.662981154233,-11189.432461959776,4820.94405107466
1,-20986.78483254553,-12307.82297113912,7445.832220675124,-16260.73937367758,-12391.830772101654,7518.458893059607
1,-16440.57157395703,-13342.117765932351,8462.253686466927,-15187.790735633062,-13315.603651533178,7477.604126677674
1,-11003.203765986202,-13635.778925581308,9007.894877517892,-10580.113390837596,-13509.409172844007,7974.36023714822
1,-4656.698837766105,-12748.91517565766,8771.117224442827,-3425.4185162336107,-12429.1359087587,7971.755727717924
1,2306.0785186014605,-9859.69868923562,7149.2714996833165,4800.264578125276,-6129.933328600568,6040.560875781867
1,8123.124536222942,-3737.139581558547,3157.117353430124,9813.116502687628,3182.2399886844487,-504.66889543219554
1,8339.121004567622,4542.997216196533,-2715.900473326781,8647.827006397605,5759.756993788794,-3120.1447303356467
1,3249.1866531244896,10462.952643264,-7236.012000130637,3903.490688980886,11114.79148797961,-7082.646986894852
1,-3060.969747729744,13452.98439019928,-9746.862894974633,-2083.7744962003662,14286.059603873447,-9668.548603581004
1,-9041.428027767755,14599.69876396154,-10926.61619306381,-9682.722671083897,16931.623063683746,-11678.447398096025
1,-14349.6041778681,14605.61971357683,-11253.95886942481,-12991.053214912676,16147.358672461198,-11680.597921770437
1,-18937.101479543417,13861.13554642501,-11003.53206451464,-17498.288908245042,15467.473118824468,-11593.620117515768
1,-22824.425720507617,12597.23466663171,-10340.83102086142,-21753.202843706425,13921.118846191492,-11059.664539104908
1,-26044.63543078887,10961.8353268609,-9373.05237988268,-24860.56252796861,12248.74228294973,-10340.737678326212
1,-28628.173917665736,9056.780567378744,-8174.4765131710255,-27545.776492088182,10281.239519415833,-9355.315682633878
1,-30598.888164565888,6957.006118941771,-6799.854634116242,-29801.97440088733,8246.902809172916,-7959.245216442825
1,-31973.25527321002,4721.296537536206,-5292.01027796531,-31187.393657493594,5996.582586219931,-6542.977612408609
1,-32760.44154252119,2398.868811724054,-3686.525057292768,-31583.847440222788,3677.2733941661754,-4866.140333691155
1,-32962.43171771518,33.83899788430644,-2014.9240175703728,-31895.546916872558,1295.9033166689048,-3320.1951965958447
1,-32573.95985228243,-2331.308921424224,-307.1402804985134,-30680.981363768034,-2973.790317339853,-1435.8743893638139
1,-31582.129760139986,-4652.525613849396,1406.230960489929,-30661.436227379665,-4164.845865989962,166.07327758747752
1,-29965.65853882873,-6880.639117219303,3091.443502444324,-29453.654560713352,-6387.6521722175285,1844.2526946420708
1,-27693.70215863399,-8956.661994783544,4708.325769612708,-26559.25109737505,-8902.599768264605,3526.0552463658796
1,-24724.31387133494,-10804.7062479023,6205.321604587363,-22746.107365637763,-11192.742352332876,4833.9217711646525
1,-21002.95126103234,-12320.11628349217,7511.115972062553,-16255.064686229534,-12396.287135779206,7519.042513844931
1,-16462.89085125063,-13347.7114114172,8519.087080558978,-15187.790735633062,-13315.603651533178,7477.604126677674
1,-11035.159833353931,-13638.35654945172,9055.713086367983,-10579.488842130608,-13509.46793643503,7973.542189925727
1,-4701.142862827688,-12755.74424504782,8810.84012703592,-3413.721855916645,-12428.445378046588,7962.100741752403
1,2252.063040304366,-9883.9852464566,7184.755228661746,4813.8901284144595,-6124.350528580391,6032.453307479584
1,8083.798263526983,-3789.365101574084,3190.805159777253,9797.194882009691,3211.1331930716233,-494.9541766726431
1,8325.970964672206,4492.645310402865,-2702.694073205088,8595.583189019857,5874.994275261236,-3151.2526219160222
1,3221.519806755378,10421.0149818928,-7237.706791011949,3909.7129404626494,11118.534392109832,-7080.316095663171
1,-3108.190930747979,13405.7158096315,-9745.140444968198,-2055.8517673691686,14303.304320850966,-9663.613675560053
1,-9100.39148709564,14543.188615226743,-10914.10223593791,-9682.722671083897,16931.623063683746,-11678.447398096025
1,-14413.655986449092,14540.52154456877,-11228.781897610968,-12977.678906355733,16157.964762131407,-11682.74749620825
1,-19001.70530373901,13789.41014749563,-10965.90443884796,-17485.138764524578,15479.402723911451,-11598.037713160122
1,-22886.58770877216,12521.10437406406,-10291.786169674158,-21806.855359644713,13920.842794970235,-11061.495009711412
1,-26102.41127681994,10883.45933856577,-9313.962724853249,-24880.00313649195,12231.069674985029,-10332.53471940607
1,-28680.35161284635,8978.159911338162,-8106.856582516888,-27543.912407601296,10285.02173637516,-9368.766298008539
1,-30644.79336925464,6879.961845029185,-6725.276119468304,-29775.73273163186,8280.253217433325,-7992.852837873348
1,-32012.63108884405,4647.472344366528,-5212.066457919862,-31161.887348665856,6002.6056216865945,-6568.211264590284
1,-32793.37714760671,2329.736422227536,-3602.8162284982373,-31582.6684906802,3679.340931137274,-4868.421865487173
1,-32989.322812445535,-29.29933361792312,-1929.053597800391,-31895.546916872558,1295.9033166689048,-3320.1951965958447
1,-32595.49296926252,-2387.326486217124,-220.7148240735964,-30687.9187379224,-2992.2899933122135,-1435.6917231297973
1,-31599.28611709815,-4700.490515000151,1491.601655511203,-30173.03405203408,-3465.5968316262774,228.56966273180487
1,-29979.736177206567,-6919.852768845766,3174.149223398714,-29453.654560713352,-6387.6521722175285,1844.2526946420708
1,-27706.35723644132,-8986.729071291209,4786.767010336082,-26479.69738746157,-8960.635658028095,3556.628202782108
1,-24737.61955464751,-10825.66236136611,6277.941513380044,-22737.747390201417,-11199.52426375039,4835.253270209548
1,-21019.47250223596,-12332.65387116456,7576.470481338502,-16248.182897090868,-12392.493769873401,7522.431719492414
1,-16485.732990312692,-13353.610198770672,8576.009951287173,-15187.790735633062,-13315.603651533178,7477.604126677674
1,-11067.83978119469,-13641.327610880891,9103.693362111657,-10574.28731592125,-13509.852554256984,7966.480475763746
1,-4746.553246524798,-12763.11897836282,8850.896573393718,-3404.8418490797853,-12427.962167578518,7954.8201433979175
1,2196.828773470389,-9909.161136576857,7220.954038843007,4816.659391247275,-6123.25040066783,6030.830598563809
1,8043.544704133854,-3843.3329173703296,3225.988947827218,9805.405624999226,3211.0209450036828,-486.7924133556815
1,8313.77352202159,4440.332435725155,-2687.7755543689,8569.934584016972,6003.347824940462,-3260.719603130228
1,3195.5601785022773,10377.98563551173,-7238.316632182894,3909.7129404626494,11118.534392109832,-7080.316095663171
1,-3153.756342414028,13357.87755634664,-9742.694461502795,-2035.6959001901048,14315.695579468034,-9659.452055941725
1,-9157.858032636854,14486.37918362752,-10901.044120047309,-9675.023039984293,16937.742748387103,-11677.741448283843
1,-14476.36470263863,14475.27829842906,-11203.1654435364,-12964.243381791863,16168.553626070869,-11684.836502821043
1,-19065.10378372253,13717.63392715221,-10927.909198623727,-17463.90817714355,15498.299292932386,-11604.712630581318
1,-22947.66867860324,12444.98204472405,-10242.429276666791,-21858.552379936893,13913.478109206848,-11060.159264762706
1,-26159.2203398587,10805.1272840234,-9254.607785498009,-24880.00313649195,12231.069674985029,-10332.53471940607
1,-28731.670416089903,8899.602354492019,-8039.012115153592,-27538.9048574675,10294.948286809358,-9379.026744831446
1,-30689.942836271464,6802.987827995556,-6650.509786137238,-29441.728033881365,7707.879791403381,-8912.393906845156
1,-32051.35170672774,4573.7154661868935,-5131.967600758232,-31143.872610951013,6019.71191946846,-6593.294931834385
1,-32825.75661184325,2260.660539510097,-3518.9815561975547,-31577.122484376025,3689.0047678388364,-4879.0540145346
1,-33015.75653245744,-92.39875254898185,-1843.082480707682,-31895.948644098342,1295.2963644463878,-3319.5002155649336
1,-32616.66824748904,-2443.328820519761,-134.2089604897481,-30694.5720667346,-3004.2376056623975,-1419.112645483338
1,-31616.18604439902,-4748.4689457897775,1577.038072309402,-30173.03405203408,-3465.5968316262774,228.56966273180487
1,-29993.66189324704,-6959.113442916836,3256.913098368564,-29460.073104833667,-6399.354738508989,1867.9409708385863
1,-27718.96859122631,-9016.882765648405,4865.269218815324,-26407.578417367204,-9000.80079081184,3577.6965769083986
1,-24750.996518769032,-10846.748777845942,6350.637058085066,-22740.56011960986,-11202.107864247455,4845.5637130312625
1,-21036.1872698898,-12345.37214973445,7641.93336640473,-16248.182897090868,-12392.493769873401,7522.431719492414
1,-16508.9052219783,-13359.74707754522,8633.098276046121,-15187.790735633062,-13315.603651533178,7477.604126677674
1,-11101.0058291493,-13644.60865404007,9151.935417145038,-10574.28731592125,-13509.852554256984,7966.480475763746
1,-4792.640985978524,-12770.91079490704,8891.378414765082,-3404.8418490797853,-12427.962167578518,7954.8201433979175
1,2140.678125102181,-9934.99614074269,7257.887546634073,4899.189973200934,-6051.766373101532,5964.896858542218
1,8002.489882208451,-3898.726157657761,3262.567783496579,9806.506618244843,3112.278026909228,-473.8106896180623
1,8302.478783896046,4386.255614884491,-2671.281239116196,8550.922234089569,6067.247827373844,-3307.7566224043626
1,3171.1736985427306,10333.97577671894,-7237.925502215632,3909.7129404626494,11118.534392109832,-7080.316095663171
1,-3197.8430769031875,13309.5433832152,-9739.50896962806,-2019.5499286700506,14344.215117010357,-9663.452017062285
1,-9214.023544439087,14429.321464695458,-10887.32384761004,-9675.023039984293,16937.742748387103,-11677.741448283843
1,-14537.92955319209,14409.925289812967,-11176.899541483072,-12964.243381791863,16168.553626070869,-11684.836502821043
1,-19127.48924815439,13645.83043673472,-10889.25611829821,-17463.90817714355,15498.299292932386,-11604.712630581318
1,-23007.84669108003,12368.88238574692,-10192.401577961558,-21882.698742649252,13906.591270722141,-11056.78872856989
1,-26215.22173159692,10726.84639128625,-9194.570846454755,-24948.298310887305,12244.492036414864,-10331.619375093962
1,-28782.26560273684,8821.109990724857,-7970.479395749939,-27519.75663175855,10275.769994754373,-9387.458987357024
1,-30734.445121099736,6726.081856308232,-6575.054614986168,-29438.891481123635,7734.190010340044,-8923.248263163621
1,-32089.49599438572,4500.021280428965,-5051.1856295866,-31145.78545709307,6020.251050077128,-6593.434848921178
1,-32857.627060382874,2191.6350249144807,-3434.47538668886,-31564.948037046208,3741.2161577672478,-4921.766031458535
1,-33041.746504619354,-155.4657568537228,-1756.457124294063,-31734.356926322616,838.2972710821107,-3066.8278311846016
1,-32637.46435802195,-2499.321348679008,-47.071278003353655,-30704.724744275693,-3019.312539651653,-1394.7351787228963
1,-31632.77196904323,-4796.464478683479,1663.079694447369,-30136.27158062566,-3612.8361053956737,231.7542641128912
1,-30007.34067677243,-6998.42183805007,3340.252326652454,-29371.37740877939,-6475.64702023491,1896.6746909023793
1,-30007.33914698406,-6998.423518255556,3340.253622966664,-26294.03596432276,-9060.05724551803,3624.2207875282147
1,-27731.40226786256,-9047.118301602188,4944.3154665305765,-22739.447682031823,-11203.037985698293,4846.117812994602
1,-24764.27222953376,-10867.95228183018,6423.844393342152,-16187.936236659447,-12261.533669788572,7485.0386652521975
1,-21052.88856575883,-12358.24246196125,7707.876978938054,-15193.771287753523,-13315.902102658307,7490.8100330683465
1,-16532.16578736305,-13366.07396567664,8690.644933220057,-10579.488842130608,-13509.46793643503,7973.542189925727
1,-11134.3846809712,-13648.122928645042,9200.631749498774,-3404.8418490797853,-12427.962167578518,7954.8201433979175
1,-4839.1153646331095,-12778.99357754326,8932.348059939062,4904.693612431617,-6049.621394161697,5961.7187472976475
1,2083.873719626738,-9961.278617199045,7295.454936986374,9770.877634388766,2919.1437269142466,-389.59023853163745
1,7960.736460275155,-3955.19890972189,3300.2888324093046,8550.922234089569,6067.247827373844,-3307.7566224043626
1,8291.880160679866,4330.816375536929,-2653.410552390167,3896.9582302903355,11110.660389370227,-7085.013644596118
1,3148.0092099621143,10289.29901002606,-7236.585165085154,-2030.1130465847714,14337.865653050674,-9665.432044299498
1,-3240.79852785324,13260.927628631607,-9735.553912513438,-9675.023039984293,16937.742748387103,-11677.741448283843
1,-9269.185878512477,14372.1684635187,-10872.88942491215,-12964.243381791863,16168.553626070869,-11684.836502821043
1,-14598.5947184725,14344.58062144891,-11149.945235819208,-17503.170242078428,15500.739018157014,-11606.274197120092
1,-19189.05935255721,13574.098759527027,-10849.93927454468,-21873.593866352967,13915.610174143561,-11061.076859512741
1,-23067.28293287806,12292.894581738808,-10141.74129689394,-24941.21403582194,12252.278722822333,-10336.197350099888
1,-26270.54959727724,10648.70212488474,-9133.940734710104,-27518.64172113333,10277.649151693176,-9388.96325461838
1,-28832.25448407358,8742.767267717749,-7901.400194009643,-29412.473448634148,7730.098551995328,-8950.311291472879
1,-30778.40938404062,6649.329524798204,-6499.105960477114,-31132.65085951019,5987.832771498232,-6598.738487502546
1,-32127.1736350184,4426.476688434411,-4969.967709341894,-31559.54716607601,3751.7273689539284,-4933.829414597916
1,-32889.1065412116,2122.748214242778,-3349.593993655171,-31576.39733707883,653.9631446766898,-3025.492111299248
1,-33067.42669319628,-218.4114373100489,-1669.518666873993,-30714.742929310854,-3037.887040456911,-1368.7549246274118
1,-32658.0384734746,-2555.21626141108,40.31790131574625,-30143.4107194478,-3627.760285951762,254.27843219319897
1,-31649.2314329933,-4844.392210872982,1749.3137242579392,-29156.67423384095,-6667.600306790064,2070.649226826393
1,-30020.99756737805,-7037.698641688738,3423.7300551331605,-26295.696953856437,-9062.380909527914,3630.4536739416562
1,-27743.93268000956,-9077.363177013342,5023.45276746421,-22672.188415486995,-11205.902756963056,4887.702602826276
1,-24777.771927009257,-10889.21829886377,6497.111263868925,-16187.936236659447,-12261.533669788572,7485.0386652521975
1,-21069.95272213718,-12371.242279811491,7773.871241807493,-15184.999705631239,-13309.848141049999,7490.755812581396
1,-16555.945481141593,-13372.610163336292,8748.263502109216,-10567.647170338205,-13532.172515983546,7864.801405573643
1,-11168.46839303197,-13651.944941460071,9249.468357929263,-3404.833470032373,-12428.348277855992,7954.328532788241
1,-4886.513948258336,-12787.533893969428,8973.61789272299,5144.152972466941,-5743.100111169682,5836.334123408702
1,2025.905266257618,-9988.32595151168,7333.674306379987,9764.413221313062,2912.8921403043187,-385.88463058184146
1,7918.030547618296,-4013.243302214281,3339.417475562726,8547.747308992819,6063.866284622504,-3308.744421182526
1,8282.150478473832,4273.535766792697,-2633.877079235538,3896.9582302903355,11110.660389370227,-7085.013644596118
1,3126.435589585537,10243.62620337346,-7234.190936326607,-2067.9512274869953,14314.672979070914,-9672.23278255319
1,-3282.250367708881,13211.79687647633,-9730.871757977142,-9732.842771080077,16933.793948740098,-11686.260118568309
1,-9323.01389932312,14314.725418114933,-10857.87270868417,-13097.965132773337,16147.120784958377,-11686.806824665751
1,-14658.074381257433,14279.05998308001,-11122.4865694522,-17503.170242078428,15500.739018157014,-11606.274197120092
1,-19249.56794207947,13502.25085706496,-10810.170422820129,-22012.493192247297,13873.907440512367,-11044.734443491323
1,-23125.76312364864,12216.81999162143,-10090.67115684414,-25029.253687199704,12220.106797984501,-10335.160929700354
1,-26325.01414443138,10570.48142916858,-9072.938556983956,-27521.882730122303,10279.202558427061,-9404.060830539318
1,-28881.46350934997,8664.346190865397,-7831.985167423721,-29778.471779754946,8332.693950458995,-8031.098286256448
1,-30821.6712710629,6572.487862676353,-6422.85669601429,-31124.10501640576,5992.980518096441,-6631.01435058773
1,-32164.22221580911,4352.82556378129,-4888.4837478956815,-31555.473521282252,3758.638155941143,-4941.305475830777
1,-32920.02784703123,2053.732735997217,-3264.479879867349,-31565.18645083133,636.264180917256,-3015.289922803243
1,-33092.61839854922,-281.511541964379,-1582.37897548194,-30688.58240741646,-3049.6373356048152,-1356.0758658554282
1,-32678.193672912563,-2611.2939441195967,127.8795299217408,-30059.593983731887,-3695.1123198531795,250.73634484645197
1,-31665.34240610567,-4892.533055714453,1835.695503542462,-29172.23032936386,-6697.220994752147,2130.5433696572763
1,-30034.37823735308,-7077.220106208174,3507.336505772452,-26250.138950640197,-9070.7917054355,3680.5228843373316
1,-27756.260690484683,-9107.885238173343,5102.708241548131,-22673.984036706457,-11207.835451570005,4894.972582529966
33,-13496.043432990778,-279.1896519138159,10939.37821328103,-11044.936262167226,-293.42840824020664,12487.106207394965
33,-2570.6152492643328,-343.04287354066446,17806.32001551904,-599.8958230397368,-334.3934274698255,17972.640982974055
33,9424.933161824982,-291.4972801106389,18745.64786610188,13017.688753961678,-248.71603223635586,17570.05933528443
33,19532.27803699653,-173.2453271783675,15478.24439466022,22263.425341708138,-120.71470329810923,13515.266810465753
33,27096.47286048665,-30.07779514528625,10067.89170460967,27799.395033790934,-10.06382222475309,9219.623825846094
33,32352.0618554725,116.565030408229,3750.924488372256,33264.987502335345,155.95952160682776,1914.097531183576
33,35670.385125809626,256.6592010079121,-2813.265711898104,35946.98567669327,278.20075433993907,-3888.5822267246176
33,37376.44483507408,385.3892871418676,-9262.355767827268,37427.3446816276,404.5736326583849,-10287.330768755532
33,37727.47731712992,500.2920559882135,-15382.76188854016,37566.522583101556,518.9000592254816,-16449.068290332794
33,36924.481333285046,599.9860052526661,-21037.11135700199,35030.99808067583,684.6060021091558,-26232.209204615727
33,35126.778306265755,683.5806038918413,-26127.65486439704,34611.66594119615,695.8814854730306,-26976.009088529554
33,32464.00894975036,750.3827494612053,-30576.60503883439,30855.53512572833,772.7325515758536,-32306.47324199101
33,29045.39313377728,799.7384452103951,-34314.66436175498,28563.487893107726,802.8648985394722,-34666.22738880778
33,24967.097662498883,830.9374805076174,-37273.56074574901,23282.45636054528,834.6038062273464,-38017.87006204132
33,20318.65070460194,843.1470565815277,-39380.45032517238,18297.268492575313,839.0850777361779,-39844.427243687955
33,15189.355148434282,835.35735436238,-40552.96811836648,13053.663581764336,823.175185021617,-40611.70261400789
33,9675.843154897848,806.3310482311932,-40694.136561539264,8089.864111108738,791.1438563269687,-40414.93641845072
33,3892.458249636255,754.5560745641644,-39686.568399261,-2468.739237957008,671.0824003552337,-37182.1897513298
33,-2012.603230427818,678.2135898211786,-37385.69657533391,-4369.350942246551,636.1869913099905,-35860.81929412571
33,-7829.778651135283,575.2057388767392,-33612.6998281622,-8476.391005130496,559.0710679281036,-32982.26568292942
33,-13237.90338542814,443.385638580074,-28151.304752184504,-15068.336590502226,376.46383845045625,-25160.65827300062
33,-17708.50322000322,281.4392254626998,-20765.74677500907,-18108.368944988433,252.82273472984735,-19368.362148693643
33,-20327.986798957467,91.84239903585178,-11305.63613896182,-19862.503770518746,-21.461447128238028,-5038.024939053321
33,-19560.98753932859,-110.1674341535337,-118.5358694585374,-19192.743551739244,-121.57851522494846,609.871496084592
33,-13566.22585990908,-278.3318199571246,10861.61038628331,-10926.001651400875,-294.050682729807,12557.52721980151
33,-2667.744143289083,-343.33442217273654,17776.039395661686,988.0991455799647,-327.2515942059532,18082.188710921535
33,9334.102138835298,-292.6007786747813,18760.1115699412,13232.496414518439,-246.1466270539343,17496.61990677362
33,19461.150898472333,-174.6735142631205,15519.226306472468,22339.16155712882,-119.2662951265133,13460.348451150088
33,27045.84439849317,-31.5429187319712,10122.233822268929,27799.395033790934,-10.06382222475309,9219.623825846094
33,32319.607058114503,115.20496137244872,3811.195576339397,33301.373849046926,157.59832002014866,1837.2747994810913
33,35653.57489850884,255.4738156383887,-2751.318579093821,35947.240364716745,278.3021668332256,-3893.4658593652134
33,37373.11897678499,384.4130674938412,-9201.358514001417,37426.558046697086,404.68220325271795,-10292.548970535216
33,37735.861033130495,499.5414422360985,-15324.48610779772,37566.14137501622,518.9244897171234,-16450.135965096393
33,36943.10054202491,599.4675221246188,-20982.86204639238,35028.7280290522,684.6917937189522,-26236.089192848533
33,35154.373874246805,683.2949529453084,-26078.47570274949,34524.2459170885,698.0274584360693,-27117.84098921692
33,32499.466500677216,750.3270188746383,-30533.395862634665,30855.53512572833,772.7325515758536,-32306.47324199101
33,29087.686120120365,799.9073680846396,-34278.25359419722,28566.466273337654,802.8088019888169,-34664.57932326749
33,25015.23806100819,831.3242146831191,-37244.75579756895,23087.011448274487,835.0772468543614,-38105.13105496424
